@relation jAudio
@ATTRIBUTE "Spectral Centroid Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Flux Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Compactness Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Variability Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Root Mean Square Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Zero Crossings Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Strongest Beat Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Beat Sum Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation10" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation11" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation12" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "Partial Based Spectral Centroid Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Partial Based Spectral Flux Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Relative Difference Function Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "Spectral Centroid Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Flux Overall Average0" NUMERIC
@ATTRIBUTE "Compactness Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Variability Overall Average0" NUMERIC
@ATTRIBUTE "Root Mean Square Overall Average0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Average0" NUMERIC
@ATTRIBUTE "Zero Crossings Overall Average0" NUMERIC
@ATTRIBUTE "Strongest Beat Overall Average0" NUMERIC
@ATTRIBUTE "Beat Sum Overall Average0" NUMERIC
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Average0" NUMERIC
@ATTRIBUTE "MFCC Overall Average0" NUMERIC
@ATTRIBUTE "MFCC Overall Average1" NUMERIC
@ATTRIBUTE "MFCC Overall Average2" NUMERIC
@ATTRIBUTE "MFCC Overall Average3" NUMERIC
@ATTRIBUTE "MFCC Overall Average4" NUMERIC
@ATTRIBUTE "MFCC Overall Average5" NUMERIC
@ATTRIBUTE "MFCC Overall Average6" NUMERIC
@ATTRIBUTE "MFCC Overall Average7" NUMERIC
@ATTRIBUTE "MFCC Overall Average8" NUMERIC
@ATTRIBUTE "MFCC Overall Average9" NUMERIC
@ATTRIBUTE "MFCC Overall Average10" NUMERIC
@ATTRIBUTE "MFCC Overall Average11" NUMERIC
@ATTRIBUTE "MFCC Overall Average12" NUMERIC
@ATTRIBUTE "LPC Overall Average0" NUMERIC
@ATTRIBUTE "LPC Overall Average1" NUMERIC
@ATTRIBUTE "LPC Overall Average2" NUMERIC
@ATTRIBUTE "LPC Overall Average3" NUMERIC
@ATTRIBUTE "LPC Overall Average4" NUMERIC
@ATTRIBUTE "LPC Overall Average5" NUMERIC
@ATTRIBUTE "LPC Overall Average6" NUMERIC
@ATTRIBUTE "LPC Overall Average7" NUMERIC
@ATTRIBUTE "LPC Overall Average8" NUMERIC
@ATTRIBUTE "LPC Overall Average9" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average0" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average1" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average2" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average3" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average4" NUMERIC
@ATTRIBUTE "Partial Based Spectral Centroid Overall Average0" NUMERIC
@ATTRIBUTE "Partial Based Spectral Flux Overall Average0" NUMERIC
@ATTRIBUTE "Relative Difference Function Overall Average0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average1" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average2" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average3" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average4" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average5" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average6" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average7" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average8" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average9" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average0" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average1" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average2" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average3" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average5" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average6" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average7" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average8" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average9" NUMERIC
@DATA
2.816E1,1.895E-1,1.303E-5,1.887E2,6.628E-5,2.345E-3,6.83E-2,5.214E1,5.645E1,4.682E-2,1.123E3,2.524E1,6.197E0,5.555E0,3.278E0,3.33E0,2.571E0,2.339E0,2.116E0,1.919E0,1.827E0,1.703E0,1.63E0,1.586E0,2.26E-1,3.863E-1,2.49E-1,2.084E-1,1.904E-1,1.563E-1,1.434E-1,1.313E-1,1.244E-1,0E0,5.139E-3,2.516E1,1.482E3,1.416E5,2.138E7,NaN,NaN,2.312E0,3.291E-2,6.115E4,8.265E5,1.819E13,2.364E14,3.066E15,8.12E21,2.128E15,2.76E16,1.706E25,3.291E-2,6.115E4,8.265E5,1.824E13,2.37E14,3.073E15,8.164E21,2.133E15,2.766E16,1.714E25,2.648E1,1.711E-1,1.483E-6,1.561E3,3.607E-5,1.457E-3,6.968E-1,6.998E1,1.448E2,5.963E-2,1.507E3,-2.243E2,1.737E0,-2.503E-1,1.258E0,4.093E-1,8.509E-1,8.803E-1,3.816E-1,-7.343E-1,-1.002E0,4.108E-1,1.583E-1,3.438E-1,-8.472E-1,2.405E-1,-1.1E-1,6.064E-2,-1.326E-1,6.428E-3,-1.103E-1,4.036E-2,-7.574E-2,0E0,3.872E-3,5.942E1,3.8E3,2.699E5,5.555E7,NaN,NaN,-8.726E0,3.873E-2,1.488E8,1.855E9,-2.213E16,-2.759E17,-3.44E18,6.585E24,2.484E18,3.096E19,1.276E28,3.873E-2,1.492E8,1.859E9,-2.225E16,-2.773E17,-3.456E18,6.639E24,2.497E18,3.111E19,1.285E28
2.641E1,1.703E-1,2.969E-5,2.084E2,9.446E-5,3.277E-3,6.941E-2,5.043E1,5.85E1,1.145E-1,1.086E3,3.077E1,6.911E0,6.406E0,3.523E0,3.596E0,2.615E0,2.477E0,2.062E0,1.914E0,1.856E0,1.661E0,1.62E0,1.485E0,2.025E-1,4.052E-1,2.428E-1,2.065E-1,1.953E-1,1.539E-1,1.48E-1,1.271E-1,1.336E-1,0E0,6.563E-3,2.596E1,1.579E3,1.442E5,2.423E7,NaN,NaN,2.253E0,4.338E-2,6.79E4,7.992E5,2.023E13,2.452E14,2.969E15,9.044E21,2.204E15,2.669E16,1.654E25,4.338E-2,6.79E4,7.992E5,2.029E13,2.458E14,2.976E15,9.094E21,2.21E15,2.675E16,1.662E25,2.16E1,1.389E-1,2.887E-6,1.53E3,5.385E-5,2.093E-3,6.785E-1,5.605E1,1.474E2,1.289E-1,1.207E3,-2.256E2,1.43E0,-2.464E-1,3.046E0,4.136E-1,4.109E-1,1.399E0,4.444E-1,-4.811E-1,-8.8E-1,9.943E-1,-9.117E-2,9.981E-3,-8.802E-1,3.206E-1,-1.589E-1,1.849E-2,-1.802E-1,-6.435E-3,-1.176E-1,2.865E-2,-7.836E-2,0E0,4.865E-3,5.115E1,3.182E3,2.415E5,4.833E7,NaN,NaN,-8.277E0,4.865E-2,1.49E8,1.857E9,-2.22E16,-2.767E17,-3.45E18,6.615E24,2.491E18,3.106E19,1.282E28,4.865E-2,1.494E8,1.862E9,-2.232E16,-2.782E17,-3.466E18,6.669E24,2.504E18,3.12E19,1.291E28
1.432E1,1.099E-1,9.351E-6,1.836E2,5.371E-5,1.932E-3,1.051E-1,2.993E1,2.385E1,6.198E-2,6.444E2,1.91E1,3.49E0,3.808E0,2.27E0,2.422E0,1.873E0,1.68E0,1.614E0,1.581E0,1.423E0,1.353E0,1.286E0,1.201E0,1.138E-1,2.709E-1,1.906E-1,1.375E-1,1.286E-1,9.465E-2,8.836E-2,7.993E-2,8.767E-2,0E0,6.64E-3,1.604E1,8.677E2,1.189E5,1.622E7,NaN,NaN,1.824E0,3.498E-2,4.326E4,4.083E5,1.291E13,1.414E14,1.518E15,5.777E21,1.272E15,1.367E16,8.47E24,3.498E-2,4.326E4,4.083E5,1.294E13,1.417E14,1.522E15,5.809E21,1.276E15,1.37E16,8.51E24,6.536E0,4.33E-2,1.747E-6,1.524E3,8.997E-5,3.395E-3,6.189E-1,2.12E1,2.029E2,3.137E-1,4.566E2,-2.111E2,2.409E0,2.657E0,2.199E0,1.192E0,1.147E0,5.791E-1,-2.683E-1,-3.192E-1,3.824E-1,9.847E-1,-8.199E-3,2.25E-1,-9.644E-1,1.031E-1,-1.618E-1,-1.669E-2,-7.991E-2,2.095E-2,-4.706E-2,3.805E-2,-2.106E-2,0E0,6.267E-3,4.061E1,3.533E3,3.595E5,6.67E7,NaN,NaN,-7.865E0,6.269E-2,1.492E8,1.859E9,-2.226E16,-2.774E17,-3.458E18,6.641E24,2.497E18,3.113E19,1.286E28,6.269E-2,1.496E8,1.864E9,-2.238E16,-2.788E17,-3.474E18,6.695E24,2.51E18,3.127E19,1.295E28
1.652E1,1.098E-1,6.496E-5,1.782E2,1.679E-4,6.032E-3,1.004E-1,3.388E1,3.552E1,3.259E0,7.296E2,1.61E1,3.799E0,2.972E0,2.22E0,2.172E0,1.85E0,1.647E0,1.603E0,1.472E0,1.334E0,1.363E0,1.339E0,1.257E0,1.373E-1,1.86E-1,1.88E-1,1.343E-1,1.23E-1,8.569E-2,8.914E-2,7.164E-2,7.804E-2,0E0,8.534E-3,1.751E1,7.843E2,9.11E4,1.087E7,NaN,NaN,1.941E0,5.585E-2,4.548E4,3.914E5,1.358E13,1.43E14,1.457E15,6.086E21,1.288E15,1.312E16,8.131E24,5.585E-2,4.548E4,3.914E5,1.362E13,1.434E14,1.46E15,6.119E21,1.291E15,1.315E16,8.17E24,7.704E0,4.897E-2,5.532E-6,1.538E3,1.315E-4,4.958E-3,6.106E-1,2.497E1,1.901E2,1.022E0,5.376E2,-1.961E2,6.846E0,1.398E0,1.703E0,9.033E-1,1.571E-1,3.005E-1,-4.982E-1,-1.187E0,1.796E-1,1.474E0,3.953E-1,2.703E-1,-9.606E-1,2.748E-1,-4.739E-2,2.552E-2,-5.997E-2,3.29E-2,-6.463E-2,2.948E-2,-2.893E-2,0E0,9.227E-3,3.576E1,2.776E3,2.927E5,5.361E7,NaN,NaN,-7.504E0,9.228E-2,1.493E8,1.861E9,-2.23E16,-2.779E17,-3.462E18,6.661E24,2.502E18,3.117E19,1.289E28,9.228E-2,1.497E8,1.865E9,-2.242E16,-2.793E17,-3.479E18,6.716E24,2.514E18,3.132E19,1.298E28
5.461E0,4.95E-2,5.092E-4,1.61E2,5.499E-4,1.997E-2,8.016E-2,1.39E1,3.465E1,2.214E1,2.993E2,1.116E1,3.478E0,2.613E0,1.986E0,2.002E0,1.779E0,1.574E0,1.501E0,1.593E0,1.331E0,1.311E0,1.215E0,1.089E0,4.452E-2,1.802E-1,1.782E-1,1.196E-1,1.02E-1,7.283E-2,6.93E-2,5.929E-2,6.357E-2,0E0,1.897E-2,1.23E1,9.986E2,8.975E4,1.559E7,NaN,NaN,1.445E0,1.48E-1,9.185E4,4.303E5,2.748E13,2.353E14,1.603E15,1.233E22,2.118E15,1.443E16,8.954E24,1.48E-1,9.185E4,4.303E5,2.755E13,2.359E14,1.607E15,1.24E22,2.124E15,1.446E16,8.996E24,2.772E0,1.573E-2,4.351E-5,1.616E3,4.387E-4,1.588E-2,6.093E-1,9.517E0,1.949E2,9.639E0,2.049E2,-1.939E2,1.127E1,5.293E0,4.002E0,3.107E0,1.863E0,1.412E0,9.959E-1,8.48E-1,8.657E-1,1.358E0,8.543E-1,1.027E0,-9.912E-1,1.588E-1,6.449E-2,1.233E-1,4.069E-2,7.897E-2,3.519E-2,6.659E-2,4.109E-2,0E0,1.88E-2,2.064E1,2.005E3,2.601E5,4.758E7,NaN,NaN,-6.293E0,1.88E-1,1.496E8,1.862E9,-2.237E16,-2.785E17,-3.468E18,6.693E24,2.508E18,3.122E19,1.291E28,1.88E-1,1.5E8,1.867E9,-2.25E16,-2.8E17,-3.484E18,6.748E24,2.52E18,3.136E19,1.301E28
3.589E1,2.305E-1,7.952E-5,2.068E2,8.1E-5,3.546E-3,7.411E-2,6.305E1,5.855E1,1.83E-1,1.358E3,1.884E1,5.796E0,4.459E0,2.943E0,2.918E0,2.391E0,2.095E0,2.105E0,1.839E0,1.673E0,1.559E0,1.41E0,1.382E0,3.13E-1,3.167E-1,2.313E-1,1.929E-1,1.72E-1,1.45E-1,1.387E-1,1.241E-1,1.158E-1,0E0,1.429E-2,2.682E1,1.143E3,1.647E5,1.77E7,NaN,NaN,1.844E0,7.9E-2,9.132E4,1.479E6,2.738E13,3.921E14,5.519E15,1.231E22,3.531E15,4.971E16,3.089E25,7.9E-2,9.132E4,1.479E6,2.745E13,3.931E14,5.532E15,1.238E22,3.54E15,4.982E16,3.103E25,3.236E1,2.069E-1,3.723E-6,1.559E3,4.208E-5,1.906E-3,7.355E-1,8.31E1,1.344E2,1.184E-1,1.789E3,-2.106E2,3.867E0,3.197E0,-7.892E-2,2.155E-2,-1.573E-1,4.053E-1,-1.199E-1,-1.193E0,-9.287E-1,-4.161E-1,-2.509E-2,2.471E-1,-7.918E-1,6.504E-2,-1.185E-1,1.107E-1,-8.528E-2,5.74E-2,-2.511E-2,4.955E-2,-2.968E-2,0E0,6.425E-3,6.844E1,4.496E3,2.927E5,6.382E7,NaN,NaN,-8.417E0,6.426E-2,1.499E8,1.865E9,-2.247E16,-2.796E17,-3.48E18,6.736E24,2.517E18,3.133E19,1.298E28,6.426E-2,1.503E8,1.87E9,-2.259E16,-2.81E17,-3.496E18,6.791E24,2.53E18,3.148E19,1.308E28
2.391E1,1.798E-1,7.4E-4,1.846E2,7.802E-4,2.6E-2,5.919E-2,5.045E1,4.35E1,1.449E1,1.086E3,2.176E1,8.634E0,5.096E0,3.115E0,3.519E0,2.62E0,2.548E0,2.262E0,2.006E0,1.884E0,1.837E0,1.727E0,1.734E0,1.966E-1,2.935E-1,2.71E-1,2.205E-1,1.819E-1,1.449E-1,1.602E-1,1.329E-1,1.391E-1,0E0,5.663E-2,2.805E1,1.382E3,1.421E5,1.598E7,NaN,NaN,1.447E0,3.947E-1,5.892E4,7.146E5,1.769E13,2.174E14,2.672E15,7.97E21,1.955E15,2.403E16,1.498E25,3.947E-1,5.892E4,7.146E5,1.774E13,2.18E14,2.678E15,8.014E21,1.96E15,2.408E16,1.505E25,1.46E1,1.009E-1,1.877E-4,1.541E3,8.955E-4,3.236E-2,6.066E-1,4.232E1,1.808E2,2.934E1,9.113E2,-1.594E2,2.685E0,4.653E0,1.431E0,1.591E0,-8.989E-2,-1.644E0,-3.209E-1,1.54E-1,-2.95E-1,-8.681E-1,3.348E-2,-6.531E-1,-9.053E-1,1.143E-1,-1.875E-1,7.532E-2,-1.469E-1,4.701E-2,-5.544E-2,5.47E-3,-5.248E-2,0E0,6.83E-2,5.238E1,3.806E3,2.763E5,5.79E7,NaN,NaN,-5.222E0,6.831E-1,1.502E8,1.869E9,-2.255E16,-2.807E17,-3.494E18,6.771E24,2.527E18,3.146E19,1.306E28,6.831E-1,1.506E8,1.874E9,-2.267E16,-2.821E17,-3.511E18,6.826E24,2.54E18,3.16E19,1.316E28
2.401E1,2.909E-1,4.473E-4,1.58E2,6.769E-4,2.59E-2,7.14E-2,4.863E1,4.025E1,2.363E1,1.047E3,2.218E1,4.058E0,3.011E0,2.053E0,1.871E0,1.721E0,1.558E0,1.475E0,1.429E0,1.311E0,1.274E0,1.224E0,1.192E0,1.884E-1,2.08E-1,1.642E-1,1.372E-1,1.168E-1,9.864E-2,9.259E-2,8.019E-2,7.96E-2,0E0,7.676E-2,2.006E1,1.059E3,1.731E5,1.398E7,NaN,NaN,1.532E0,7.062E-1,4.508E4,8.801E5,1.355E13,2.167E14,3.295E15,6.113E21,1.949E15,2.965E16,1.851E25,7.062E-1,4.508E4,8.801E5,1.359E13,2.173E14,3.303E15,6.146E21,1.954E15,2.972E16,1.859E25,3.233E1,2.87E-1,1.414E-4,1.608E3,6.528E-4,2.756E-2,6.048E-1,1.002E2,1.932E2,2.476E1,2.158E3,-1.499E2,3.584E0,6.044E0,8.266E-1,1.408E0,-1.507E-1,-6.122E-2,-5.543E-1,-5.522E-1,-4.806E-1,-1.045E-1,8.764E-3,4.645E-1,-7.665E-1,-4.157E-1,-2.94E-1,-2.875E-2,-9.138E-2,8.241E-2,-1.052E-2,7.21E-2,-3.707E-3,0E0,9.011E-2,8.744E1,6.718E3,2.614E5,8.487E7,NaN,NaN,-5.923E0,9.014E-1,1.503E8,1.872E9,-2.26E16,-2.814E17,-3.504E18,6.795E24,2.534E18,3.155E19,1.312E28,9.014E-1,1.507E8,1.876E9,-2.272E16,-2.829E17,-3.521E18,6.851E24,2.546E18,3.17E19,1.321E28
1.932E1,1.332E-1,1.163E-5,1.9E2,1.646E-4,6.056E-3,1.213E-1,4.168E1,6.423E1,5.909E-1,8.976E2,8.145E1,4.354E0,2.744E0,2.584E0,2.138E0,1.891E0,1.724E0,1.687E0,1.679E0,1.625E0,1.615E0,1.445E0,1.331E0,1.725E-1,1.639E-1,1.642E-1,1.16E-1,1.149E-1,8.786E-2,9.763E-2,7.848E-2,7.893E-2,0E0,7.387E-3,1.806E1,8.26E2,7.519E4,8.905E6,NaN,NaN,9.066E0,5.773E-2,1.206E7,1.502E8,1.815E15,2.26E16,2.815E17,5.462E23,2.035E17,2.534E18,1.055E27,5.773E-2,1.209E7,1.506E8,1.824E15,2.272E16,2.829E17,5.506E23,2.045E17,2.546E18,1.063E27,2.587E1,1.93E-1,2.801E-6,1.558E3,1.168E-4,4.722E-3,6.991E-1,7.011E1,1.425E2,6.715E-1,1.51E3,-1.898E2,2.956E0,1.794E0,2.089E0,-3.681E-1,4.271E-1,-1.309E0,-1.417E0,-1.174E0,-1.366E0,2.94E-3,-3.169E-1,-4.211E-1,-8.684E-1,3.675E-1,-1.306E-1,-9.401E-3,-1.204E-1,4.802E-2,-2.49E-3,1.156E-1,1.098E-2,0E0,1.08E-2,5.81E1,3.501E3,2.627E5,4.986E7,NaN,NaN,-8.831E0,1.08E-1,1.495E8,1.862E9,-2.25E16,-2.802E17,-3.491E18,6.771E24,2.523E18,3.142E19,1.309E28,1.08E-1,1.499E8,1.867E9,-2.262E16,-2.817E17,-3.507E18,6.826E24,2.536E18,3.157E19,1.318E28
2.927E1,1.849E-1,5.421E-5,1.984E2,1.585E-4,5.792E-3,5.959E-2,5.741E1,5.08E1,5.523E-1,1.236E3,2.181E1,5.057E0,4.835E0,3.171E0,3.061E0,2.497E0,2.204E0,2E0,1.881E0,1.754E0,1.633E0,1.528E0,1.52E0,2.442E-1,3.705E-1,2.256E-1,1.863E-1,1.601E-1,1.444E-1,1.219E-1,1.165E-1,1.095E-1,0E0,1.747E-2,2.53E1,1.348E3,1.471E5,1.86E7,NaN,NaN,1.797E0,1.186E-1,4.391E4,5.797E5,1.323E13,1.697E14,2.176E15,5.978E21,1.527E15,1.957E16,1.225E25,1.186E-1,4.391E4,5.797E5,1.327E13,1.701E14,2.181E15,6.011E21,1.531E15,1.962E16,1.23E25,1.965E1,1.267E-1,1.057E-5,1.567E3,1.295E-4,4.934E-3,6.728E-1,5.543E1,1.674E2,7.128E-1,1.194E3,-1.951E2,1.308E0,-1.443E0,-3.799E-1,9.267E-1,-1.149E-1,-6.646E-1,-9.311E-1,-1.26E-1,-1.376E-1,2.705E-1,-1.05E-1,5.673E-1,-8.78E-1,1.658E-1,-1.017E-1,-5.445E-3,-9.273E-2,-2.762E-2,-9.037E-2,2.97E-2,-8.291E-2,0E0,1.324E-2,5.733E1,4.047E3,3.142E5,6.451E7,NaN,NaN,-7.167E0,1.324E-1,1.506E8,1.876E9,-2.269E16,-2.826E17,-3.521E18,6.835E24,2.544E18,3.169E19,1.321E28,1.324E-1,1.51E8,1.881E9,-2.281E16,-2.841E17,-3.537E18,6.891E24,2.557E18,3.184E19,1.33E28
3.11E1,2.257E-1,1.87E-5,1.574E2,1.381E-4,5.627E-3,8.825E-2,6.106E1,3.955E1,1.4E0,1.315E3,2.303E1,6.716E0,3.756E0,2.733E0,2.863E0,2.374E0,2.006E0,1.851E0,1.732E0,1.679E0,1.712E0,1.63E0,1.595E0,2.583E-1,2.52E-1,1.891E-1,1.408E-1,1.196E-1,1.071E-1,1.099E-1,9.421E-2,9.316E-2,0E0,2.075E-2,2.404E1,9.713E2,1.126E5,1.093E7,NaN,NaN,2.046E0,1.767E-1,4.361E4,7.436E5,1.315E13,1.94E14,2.794E15,5.948E21,1.746E15,2.514E16,1.574E25,1.767E-1,4.361E4,7.436E5,1.319E13,1.945E14,2.8E15,5.981E21,1.75E15,2.52E16,1.582E25,4.529E1,3.253E-1,6.546E-6,1.642E3,1.443E-4,6.534E-3,6.142E-1,1.087E2,1.904E2,1.387E0,2.341E3,-1.734E2,-8.465E-1,5.993E-1,7.355E-2,-8.638E-1,-6.609E-1,-5.23E-1,5.543E-1,-1.414E-1,4.545E-1,2.664E-1,1.888E-1,7.658E-3,-7.247E-1,2.089E-1,-4.905E-2,6.521E-2,-1.06E-1,1.063E-1,-4.594E-2,5.623E-2,-4.832E-2,0E0,2.337E-2,7.582E1,4.254E3,2.361E5,5.356E7,NaN,NaN,-7.46E0,2.337E-1,1.508E8,1.879E9,-2.273E16,-2.832E17,-3.529E18,6.856E24,2.55E18,3.177E19,1.326E28,2.337E-1,1.512E8,1.883E9,-2.286E16,-2.847E17,-3.545E18,6.911E24,2.563E18,3.192E19,1.335E28
3.669E1,2.187E-1,6.541E-5,2.571E2,1.872E-4,8.67E-3,9.07E-2,6.929E1,5.881E1,7.86E-1,1.492E3,1.219E2,8.78E0,6.883E0,4.2E0,4.072E0,3.609E0,3E0,2.565E0,2.315E0,2.189E0,2.09E0,1.949E0,1.799E0,3.143E-1,3.809E-1,2.707E-1,2.403E-1,2.063E-1,1.925E-1,1.748E-1,1.636E-1,1.537E-1,0E0,3.77E-2,3.153E1,1.628E3,1.476E5,2.462E7,NaN,NaN,1.331E1,2.747E-1,1.811E7,2.257E8,2.734E15,3.407E16,4.246E17,8.252E23,3.067E17,3.822E18,1.597E27,2.747E-1,1.816E7,2.263E8,2.748E15,3.424E16,4.266E17,8.319E23,3.083E17,3.84E18,1.609E27,3.881E1,2.466E-1,1.381E-5,1.562E3,1.229E-4,5.577E-3,6.907E-1,9.112E1,1.266E2,9.791E-1,1.962E3,-2.13E2,-7.996E-1,6.306E-1,2.51E0,-1.538E0,-1.05E-1,-1E0,4.114E-1,-4.945E-1,1.76E-1,-6.07E-1,6.056E-1,1.12E-1,-7.477E-1,3.656E-1,-2.068E-1,1.088E-1,-1.503E-1,2.686E-2,-6.18E-2,5.124E-2,-7.263E-2,0E0,2.051E-2,6.253E1,3.114E3,1.801E5,4.016E7,NaN,NaN,-9.023E0,2.051E-1,1.487E8,1.853E9,-2.245E16,-2.797E17,-3.486E18,6.776E24,2.518E18,3.138E19,1.311E28,2.051E-1,1.491E8,1.858E9,-2.257E16,-2.811E17,-3.503E18,6.83E24,2.531E18,3.153E19,1.321E28
